"end_station_name","e_station_uid","end_lat","end_lng","instances"
"May St & Taylor St",311,"41.8694821","-87.6554864","3870"
NULL,1683,"41.97","-87.69","3853"
"Wabash Ave & Cermak Rd",1705,"41.852619","-87.626488","3829"
NULL,1683,"41.89","-87.67","3816"
"Leavitt St & North Ave",1795,"41.910533","-87.682308","3794"
"Indiana Ave & 26th St",1746,"41.845687","-87.622481","3768"
NULL,1683,"41.79","-87.59","3746"
NULL,1683,"41.92","-87.71","3697"
"Elston Ave & Wabansia Ave",1840,"41.912919","-87.664169","3694"
"Ashland Ave & 13th St",374,"41.865234","-87.666507","3691"
"California Ave & Montrose Ave",415,"41.961068","-87.695439","3663"
"Ogden Ave & Congress Pkwy",281,"41.87501","-87.67328","3653"
NULL,1683,"41.9","-87.65","3628"
NULL,1683,"41.8","-87.6","3627"
NULL,1683,"41.96","-87.67","3621"
"Leavitt St & Lawrence Ave",1829,"41.968885","-87.684001","3592"
"Southport Ave & Clybourn Ave",1839,"41.920771","-87.663712","3576"
"Campbell Ave & Montrose Ave",416,"41.961524","-87.691177","3545"
NULL,1683,"41.88","-87.67","3541"
"Fort Dearborn Dr & 31st St",1752,"41.838556","-87.608218","3538"
"Winchester Ave & Elston Ave",1654,"41.92409085038","-87.6764600747","3446"
"Sheridan Rd & Columbia Ave",1223,"42.004583","-87.661406","3446"
"Talman Ave & Addison St",420,"41.9466358306","-87.694614758","3419"
"Clinton St & 18th St",1751,"41.85795","-87.640826","3411"
NULL,1683,"41.86","-87.65","3396"
"Wentworth Ave & 33rd St",390,"41.83452988563","-87.6318229814","3382"
NULL,1683,"41.86","-87.61","3357"
NULL,1683,"42","-87.66","3357"
"Lake Park Ave & 35th St",1569,"41.83127423549","-87.6087991946","3338"
"St. Louis Ave & Fullerton Ave",1628,"41.92481559681187","-87.71449506282805","3317"
"Rockwell St & Eastwood Ave",1630,"41.96590013976","-87.6936384935","3280"
"Southport Ave & Clark St",1815,"41.957081","-87.664199","3265"
"Shields Ave & 28th Pl",389,"41.842733","-87.635491","3226"
"Greenview Ave & Jarvis Ave",1009,"42.015962","-87.66857","3223"
"Racine Ave & 15th St",362,"41.861267","-87.656625","3184"
"Ashland Ave & Belle Plaine Ave",338,"41.956057","-87.668835","3177"
"Damen Ave & Cullerton St",285,"41.854966518753926","-87.67569959163664","3175"
"Kingsbury St & Erie St",345,"41.894714","-87.6417632","3152"
"Broadway & Argyle St",290,"41.97423","-87.6597735","3139"
"Milwaukee Ave & Fullerton Ave",933,"41.924691","-87.70055","3131"
"Damen Ave & Leland Ave",1786,"41.966946","-87.678893","3116"
NULL,1683,"41.85","-87.63","3097"
"Damen Ave & Wabansia Ave",481,"41.9122813","-87.6773211","3074"
"Damen Ave & Foster Ave",1661,"41.97561480459","-87.6794590387","3074"
NULL,1683,"41.93","-87.69","3059"
"Campbell Ave & Fullerton Ave",428,"41.92463247165","-87.6893070063","3059"
NULL,1683,"41.87","-87.64","3058"
"W Armitage Ave & N Sheffield Ave",565,"41.917805","-87.653449","3057"
"Kimball Ave & Belmont Ave",1633,"41.93939395344302","-87.71206766366959","3018"
"Central Park Ave & Elbridge Ave",425,"41.93533728263","-87.7168892935","3009"
"Western Ave & Roscoe St",421,"41.943034","-87.687288","3006"
"Halsted St & Archer Ave",1800,"41.847203","-87.646795","2999"
"Laflin St & Cullerton St",363,"41.85491457576575","-87.66355991363525","2990"
"Canal St & Harrison St",367,"41.874255","-87.639573","2986"
"Richmond St & Diversey Ave",426,"41.93190196886","-87.7011951301","2968"
NULL,1683,"41.92","-87.72","2948"
"Calumet Ave & 35th St",372,"41.831379","-87.618034","2936"
NULL,1683,"41.97","-87.68","2936"
"Clark St & Schreiber Ave",1664,"41.999245","-87.671249","2933"
NULL,1683,"41.89","-87.68","2925"
"Wood St & Webster Ave",1775,"41.92105672992757","-87.67279744148254","2903"
"May St & Cullerton St",368,"41.855136","-87.654127","2897"
"California Ave & Byron St",418,"41.95216219326","-87.698051113","2869"
"California Ave & Fletcher St",423,"41.93842879148","-87.698007756","2865"
"Claremont Ave & Hirsch St",335,"41.907781","-87.685854","2847"
"State St & 19th St",1704,"41.856594","-87.627542","2802"
"Halsted St & 35th St",1812,"41.830661","-87.647172","2786"
"Western Ave & Congress Pkwy",438,"41.87474885079","-87.6864452757","2778"
"Avondale Ave & Irving Park Rd",417,"41.953393","-87.732002","2748"
"Canal St & Monroe St",270,"41.8829056","-87.6397409","2745"
"Halsted St & 21st St",312,"41.85377981072743","-87.6466029882431","2725"
NULL,1683,"41.86","-87.63","2697"
"Damen Ave & Madison St",296,"41.88137","-87.67493","2687"
"Racine Ave & 18th St",314,"41.858166","-87.656495","2651"
NULL,1683,"41.91","-87.7","2633"
NULL,1683,"41.87","-87.61","2629"
"Troy St & Elston Ave",419,"41.94524356848","-87.7066499009","2622"
NULL,1683,"42","-87.67","2610"
"Oakley Ave & Irving Park Rd",1665,"41.95434085219","-87.6860796243","2606"
NULL,1683,"41.85","-87.62","2602"
"Leavitt St & Addison St",1657,"41.946655","-87.683359","2594"
"Hoyne Ave & Balmoral Ave",1216,"41.979851","-87.681932","2590"
"Clark St & Columbia Ave",1694,"42.00445062934","-87.6724024047","2585"
"Kosciuszko Park",424,"41.93058537138","-87.7237773635","2566"
NULL,1683,"41.93","-87.72","2555"
"Greenwood Ave & 47th St",1794,"41.809835","-87.599383","2554"
"Michigan Ave & Ida B Wells Dr",1712,"41.8758762","-87.6241892","2551"
"Canal St & Jackson Blvd",300,"41.877245","-87.639366","2546"
"Leavitt St/North Ave",1686,"41.910077","-87.682306","2546"
"Chicago Ave & Washington St",1557,"42.032562","-87.679101","2521"
"Kedzie Ave & Leland Ave",1645,"41.96668636205","-87.7080519806","2521"
"Avers Ave & Belmont Ave",422,"41.939408","-87.723574","2483"
"Emerald Ave & 28th St",1784,"41.84358","-87.645368","2479"
"Campbell Ave & Augusta Blvd",918,"41.899578","-87.689497","2471"
"University Library (NU)",1145,"42.052939","-87.673447","2460"
NULL,1683,"41.95","-87.71","2458"
"Michigan Ave & 18th St",305,"41.857813","-87.62455","2456"
"Glenwood Ave & Touhy Ave",1016,"42.012701","-87.666058","2453"
"Kedzie Ave & Milwaukee Ave",284,"41.928999","-87.70803","2445"
"Monticello Ave & Irving Park Rd",1653,"41.95400483876","-87.7191281797","2439"
"Wentworth Ave & 35th St",1570,"41.830777","-87.632504","2437"
NULL,1683,"41.95","-87.69","2416"
"Kingsbury St & Erie St",345,"41.894821704475426","-87.64173536441808","2410"
NULL,1683,"41.86","-87.66","2407"
"May St & Taylor St",311,"41.869478","-87.654238","2402"
"Sheridan Rd & Greenleaf Ave",1666,"42.01058656284","-87.6624120948","2389"
"Smith Park",1194,"41.892048","-87.689397","2387"
NULL,1683,"41.9","-87.7","2381"
NULL,1683,"41.97","-87.64","2344"
NULL,1683,"42.06","-87.68","2336"
"Harper Ave & 59th St",1615,"41.78794281287","-87.5883151702","2328"
NULL,1683,"41.94","-87.69","2309"
"Lake Park Ave & 47th St",1809,"41.809443","-87.591875","2228"
"Buckingham Fountain",400,"41.876368","-87.6205586","2220"
"Lakefront Trail & Wilson Ave",1188,"41.9668559","-87.6430926","2219"
"Wentworth Ave & 24th St",1806,"41.85008369347577","-87.6321405172348","2212"
NULL,1683,"42.01","-87.67","2212"
"Albany Ave & Montrose Ave",414,"41.961041","-87.705866","2203"
"Hampden Ct & Diversey Ave",560,"41.9325593","-87.6423847","2172"
"Winchester (Ravenswood) Ave & Balmoral Ave",1659,"41.979762","-87.67753","2161"
NULL,1683,"41.94","-87.72","2157"
"Francisco Ave & Foster Ave",1667,"41.97563272521","-87.7014194389","2155"
"Malcolm X College",1175,"41.877618","-87.673895","2149"
NULL,1683,"41.94","-87.7","2142"
NULL,1683,"41.84","-87.62","2122"
"Paulina St & Howard St",1000,"42.019159","-87.673573","2109"
"Wells St & 19th St",1697,"41.856802","-87.633879","2105"
"Central Park Ave & Bloomingdale Ave",474,"41.914166","-87.716755","2100"
"Wallace St & 35th St",1813,"41.830707051440854","-87.64125533401966","2074"
"Troy St & North Ave",432,"41.90976930169","-87.7052804871","2069"
"Cherry Ave & Blackhawk St",480,"41.907221","-87.655618","2056"
"Lincoln Ave & Winona St",1623,"41.97491129677","-87.6925025594","2045"
"Southport Ave & Waveland Ave",331,"41.94724","-87.66412","2010"
NULL,1683,"41.87","-87.68","2003"
"Elizabeth St & Fulton St",322,"41.88671077318443","-87.65965729951859","1996"
NULL,1683,"41.94","-87.71","1984"
"Spaulding Ave & Division St",433,"41.90270659438","-87.709219571","1977"
NULL,1683,"41.96","-87.69","1961"
"N Carpenter St & W Lake St",562,"41.885586","-87.6531893","1956"
"Damen Ave & Leland Ave",1786,"41.967094","-87.679028","1955"
NULL,1683,"41.83","-87.63","1944"
"Ogden Ave & Roosevelt Rd",1634,"41.86650148316","-87.68469707","1929"
NULL,1683,"41.84","-87.63","1911"
"Christiana Ave & Lawrence Ave",413,"41.96835449363","-87.7118306675","1901"
NULL,1683,"41.94","-87.63","1899"
NULL,1683,"41.91","-87.71","1885"
"Drake Ave & Addison St",1656,"41.947326","-87.717582","1861"
NULL,1683,"41.8","-87.58","1826"
NULL,1683,"41.78","-87.6","1808"
NULL,1683,"41.96","-87.71","1765"
"Western Ave & Lunt Ave",1691,"42.0085943972","-87.6904922389","1759"
"Washtenaw Ave & Lawrence Ave",1625,"41.9687297","-87.6962603","1756"
"Manor Ave & Leland Ave",1646,"41.965875","-87.700825","1747"
"Damen Ave & Lake St",1675,"41.8849659","-87.6768354","1744"
"Western Ave & 21st St",286,"41.854109","-87.685838","1725"
NULL,1683,"41.84","-87.65","1720"
"Damen Ave & Walnut (Lake) St",1675,"41.885951","-87.677009","1713"
"N Paulina St & Lincoln Ave",564,"41.943838","-87.671469","1684"
NULL,1683,"42.06","-87.67","1673"
"Racine Ave & Randolph St",307,"41.884069","-87.656853","1659"
"Woodlawn Ave & Lake Park Ave",1611,"41.81409271048","-87.5970051479","1651"
NULL,1683,"41.98","-87.68","1636"
NULL,1683,"41.99","-87.65","1582"
"Racine Ave & Randolph St",307,"41.884210787833766","-87.65425443636688","1543"
"Racine Ave & 35th St",391,"41.83068856472101","-87.65621066093445","1540"
"W Oakdale Ave & N Broadway",563,"41.935581","-87.644042","1532"
"Rockwell St & Fletcher St",940,"41.938689","-87.692972","1515"
"Sheffield Ave & Fullerton Ave",1740,"41.9247807","-87.653626","1500"
"Kingsbury St & Erie St",345,"41.8939139","-87.6417358","1497"
"Evanston Civic Center",1225,"42.057044","-87.686554","1494"
"Sawyer Ave & Irving Park Rd",1631,"41.95358617895","-87.7093107999","1493"
"MLK Jr Dr & Pershing Rd",379,"41.8246","-87.61678","1468"
NULL,1683,"41.91","-87.72","1467"
NULL,1683,"41.88","-87.68","1464"
NULL,1683,"41.86","-87.64","1461"
"N Southport Ave & W Newport Ave",568,"41.944019","-87.663975","1460"
"Normal Ave & Archer Ave",1801,"41.849527","-87.640591","1458"
"Halsted St & North Branch St",1644,"41.89939028549696","-87.64854490756989","1457"
NULL,1683,"41.85","-87.69","1452"
"Central St Metra",1558,"42.063598","-87.69873","1443"
"Leavitt St & North Ave",1795,"41.910282","-87.682325","1430"
NULL,1683,"41.96","-87.63","1412"
NULL,1683,"41.86","-87.67","1388"
NULL,1683,"42.05","-87.67","1386"
"Eastlake Ter & Howard St",1013,"42.01920250193227","-87.66430288553238","1384"
"Clinton St & Polk St",401,"41.87146651779","-87.6409491327","1380"
"Drake Ave & Montrose Ave",1632,"41.96115407569","-87.7165690733","1368"
"Loomis St & Archer Ave",1596,"41.84163253965","-87.6574349533","1363"
"Elston Ave & George St",957,"41.934003","-87.690823","1357"
NULL,1683,"41.84","-87.61","1351"
"Kingsbury St & Erie St",345,"41.8949706890686","-87.64146036774423","1336"
NULL,1683,"41.85","-87.68","1327"
NULL,1683,"41.85","-87.64","1314"
"South Shore Dr & 67th St",1589,"41.773643","-87.567514","1312"
"Racine Ave & 13th St",315,"41.865054","-87.656959","1304"
"63rd St Beach",394,"41.78091096424803","-87.57632374763489","1301"
"Clark St & Jarvis Ave",1003,"42.015963","-87.675005","1300"
"Damen Ave & Leland Ave",1786,"41.96696","-87.67878","1299"
"Bernard St & Elston Ave",473,"41.949923","-87.713949","1284"
"Western Ave & Monroe St",437,"41.88142526","-87.6866316818","1282"
"Keystone Ave & Montrose Ave",1670,"41.96110801623","-87.7289701012","1262"
NULL,1683,"41.95","-87.7","1256"
NULL,1683,"41.83","-87.62","1250"
"Dorchester Ave & 63rd St",1601,"41.7804056457","-87.5914159893","1248"
NULL,1683,"41.97","-87.7","1246"
"Museum of Science and Industry",1619,"41.79172820953","-87.583945009","1242"
NULL,1683,"42.04","-87.68","1234"
"Keystone Ave & Fullerton Ave",446,"41.92459","-87.72785","1232"
NULL,1683,"41.94","-87.73","1231"
"Warren Park West",1688,"42.001785","-87.688829","1227"
NULL,1683,"41.83","-87.61","1227"
"Dorchester Ave & 49th St",1614,"41.805772","-87.592464","1219"
"South Shore Dr & 71st St",1567,"41.7664094567","-87.5656875719","1216"
NULL,1683,"41.84","-87.64","1207"
NULL,1683,"41.98","-87.69","1202"
NULL,1683,"41.86","-87.68","1202"
"Cottage Grove Ave & 63rd St",1607,"41.78053094070882","-87.6059702038765","1201"
NULL,1683,"42.02","-87.68","1192"
"Prairie Ave & Garfield Blvd",1788,"41.794853","-87.618691","1191"
"Canal St & Jackson Blvd",300,"41.878802","-87.639621","1179"
NULL,1683,"41.96","-87.7","1175"
NULL,1683,"41.88","-87.61","1172"
"McCormick Blvd & Devon Ave",655,"41.997136","-87.711217","1152"
"Western Ave & Berteau Ave",942,"41.95774","-87.688273","1147"
NULL,1683,"42.01","-87.66","1142"
"Knox Ave & Montrose Ave",1124,"41.960631","-87.745359","1139"
"Ashland Ave & Archer Ave",388,"41.83920868403","-87.6656098589","1134"
NULL,1683,"41.78","-87.59","1129"
NULL,1683,"41.95","-87.72","1129"
"Michigan Ave & Jackson Blvd",1819,"41.8785123","-87.6241748","1128"
"Western Ave & Howard St",1019,"42.018901","-87.690048","1128"
NULL,1683,"42.02","-87.67","1116"
"Cottage Grove Ave & 47th St",1852,"41.809855","-87.606755","1114"
"Kimbark Ave & 53rd St",1844,"41.799272","-87.595008","1111"
"Western Ave & Granville Ave",1648,"41.99416136902","-87.689438282","1102"
"Cottage Grove Ave & Oakwood Blvd",1811,"41.822985","-87.6071","1077"
"Cottage Grove Ave & 51st St",1860,"41.803038","-87.606615","1061"
NULL,1683,"41.83","-87.65","1041"
NULL,1683,"41.97","-87.71","1038"
"Francisco Ave & Chicago Ave",919,"41.895745","-87.698653","1023"
"Central St & Girard Ave",1559,"42.064313","-87.686152","1023"
"Western Ave & Grace St",936,"41.95039","-87.688234","1020"
"State St & 29th St",324,"41.841707","-87.626938","1014"
"Clark St & Touhy Ave",1693,"42.01256011541","-87.6743671152","1002"
"Kedzie Ave & Foster Ave",1647,"41.975672","-87.709261","1000"
"St. Louis Ave & Balmoral Ave",1668,"41.98039423475","-87.7161149615","990"
"Monticello Ave & Lawrence Ave",659,"41.968204","-87.719547","987"
"Valli Produce - Evanston Plaza",1136,"42.039742","-87.699413","978"
"Clark St & Randolph St",1720,"41.884576228","-87.63188991","970"
NULL,1683,"41.85","-87.61","956"
NULL,1683,"41.84","-87.66","955"
NULL,1683,"41.85","-87.67","949"
"Cottage Grove Ave & 43rd St",1805,"41.816499","-87.606582","940"
NULL,1683,"41.9","-87.71","921"
"Troy St & Grace St",935,"41.950244","-87.706489","913"
"Dodge Ave & Church St",1138,"42.048308","-87.698224","909"
NULL,1683,"41.95","-87.73","908"
"Ridge Blvd & Touhy Ave",1692,"42.01213227742","-87.6829126443","908"
NULL,1683,"42.03","-87.68","905"
"Damen Ave/Coulter St",1684,"41.8492","-87.67564","897"
"Kedzie Ave & George St",941,"41.933886","-87.707262","881"
"Ridge Blvd & Howard St",998,"42.019276","-87.68452","878"
"N Shore Channel Trail & Argyle St",947,"41.972177","-87.702749","877"
"N Damen Ave & W Chicago Ave",566,"41.895809","-87.678519","871"
NULL,1683,"42","-87.68","871"
"Leavitt St & Archer Ave",1613,"41.82879201994","-87.6806044594","869"
NULL,1683,"41.79","-87.58","843"
"Kilbourn Ave & Irving Park Rd",1121,"41.953733","-87.740569","830"
NULL,1683,"41.95","-87.74","828"
"Kedzie Ave & Bryn Mawr Ave",1671,"41.98222975911517","-87.70888656377792","821"
NULL,1683,"42.01","-87.68","821"
NULL,1683,"41.87","-87.69","820"
NULL,1683,"41.99","-87.71","820"
"Lincoln Ave & Peterson Ave",645,"41.990267","-87.70857","820"
"Kedzie Ave & Chicago Ave",1642,"41.89546530305","-87.7061278837","819"
"Warren Park East",1689,"42.00454962194","-87.6806661451","818"
"Sacramento Blvd & Addison St",937,"41.94609","-87.702988","815"
NULL,1683,"41.78","-87.61","813"
"Bosworth Ave & Howard St",447,"42.019537","-87.669563","813"
"Elmwood Ave & Austin St",1135,"42.025784","-87.684107","812"
"Milwaukee Ave & Cuyler Ave",469,"41.954468","-87.749594","808"
NULL,1683,"41.89","-87.69","805"
NULL,1683,"41.86","-87.69","804"
NULL,1683,"41.93","-87.73","795"
"Karlov Ave & Armitage Ave",701,"41.91748","-87.728952","792"
"W Washington Blvd & N Peoria St",559,"41.883043","-87.649931","791"
"Western Ave & Gunnison St",948,"41.969659","-87.68955","789"
"Francisco Ave & Montrose Ave",949,"41.9610471","-87.700901","786"
"Prairie Ave & 43rd St",1587,"41.81665889302","-87.6194124619","784"
"Kildare Ave & Montrose Ave",1679,"41.96108","-87.73569","781"
"Central Park Ave & North Ave",431,"41.90965687563","-87.7166319516","776"
NULL,1683,"41.97","-87.76","773"
"Western Ave & 24th St",1820,"41.84847","-87.685109","765"
"Maplewood Ave & Peterson Ave",1649,"41.99023602867","-87.6933696402","764"
NULL,1683,"42","-87.69","750"
NULL,1683,"41.88","-87.69","746"
"Oakley Ave & Touhy Ave",1690,"42.012342","-87.688243","745"
"Public Rack - Washtenaw Ave & Superior St",1409,"41.894738","-87.695204","739"
NULL,1683,"42.05","-87.69","738"
"MLK Jr Dr & 47th St",1797,"41.809851","-87.616279","728"
"Kostner Ave & Wrightwood Ave",707,"41.927957","-87.735952","728"
"California Ave & Lake St",436,"41.88445395657","-87.6962981368","723"
"Calumet Ave & 51st St",393,"41.80229465088","-87.6180535802","722"
"Francisco Ave & Bloomingdale Ave",934,"41.913959","-87.699368","721"
"Wood St & 35th St",1612,"41.83010465416","-87.6702983089","717"
"2112 W Peterson Ave",1663,"41.991178","-87.683593","715"
NULL,1683,"41.96","-87.73","711"
"Washtenaw Ave & Lawrence Ave",1625,"41.968987","-87.696027","710"
"California Ave & 21st St",287,"41.853795793473395","-87.69582286477088","698"
NULL,1683,"41.96","-87.74","692"
NULL,1683,"41.98","-87.7","688"
"Kedzie Ave & Lake St",1638,"41.88460328501","-87.7063037436","683"
"Whipple/Irving Park",960,"41.954189","-87.704448","652"
NULL,1683,"41.81","-87.61","644"
"N Clark St & W Elm St",561,"41.902901","-87.631282","641"
NULL,1683,"41.91","-87.73","640"
"DuSable Museum",1621,"41.79156801058","-87.6078521774","633"
NULL,1683,"41.96","-87.72","633"
"Elston Ave & Henderson St",938,"41.941499","-87.701051","633"
"California Ave & Winona St",946,"41.974712","-87.697852","632"
"Halsted St & 37th St",1789,"41.827059","-87.64572","630"
NULL,1683,"41.9","-87.72","613"
"Budlong Woods Library",410,"41.98366470886","-87.6964225611","606"
NULL,1683,"41.81","-87.62","606"
NULL,1683,"41.85","-87.65","598"
NULL,1683,"41.81","-87.6","594"
"Sacramento Blvd & Franklin Blvd",1641,"41.89046879243862","-87.70260751247406","585"
"Lincolnwood Dr & Central St",1562,"42.064854","-87.715297","585"
NULL,1683,"41.86","-87.7","583"
NULL,1683,"41.82","-87.6","578"
NULL,1683,"42.01","-87.69","574"
"Racine Ave & Randolph St",307,"41.884081224846845","-87.65692072930314","572"
NULL,1683,"41.81","-87.59","571"
"Kedzie Ave & 21st St",441,"41.85353363213","-87.7050730318","569"
NULL,1683,"42.06","-87.7","568"
